StartDate,Value (kWh),day_of_week,notes
2020-03-01 17:00:00,0.282,6,weekend
2020-03-01 18:00:00,0.7440000000000001,6,weekend
2020-03-01 19:00:00,0.8109999999999999,6,weekend
2020-03-01 20:00:00,0.894,6,weekend
2020-03-01 21:00:00,0.627,6,weekend
2020-03-01 22:00:00,0.344,6,weekend
2020-03-01 23:00:00,0.524,6,weekend
2020-04-01 00:00:00,0.34299999999999997,2,COVID_lockdown
2020-04-01 01:00:00,0.28800000000000003,2,COVID_lockdown
2020-04-01 02:00:00,0.253,2,COVID_lockdown
2020-04-01 03:00:00,0.28,2,COVID_lockdown
2020-04-01 04:00:00,0.355,2,COVID_lockdown
2020-04-01 05:00:00,0.28800000000000003,2,COVID_lockdown
2020-04-01 06:00:00,0.45899999999999996,2,COVID_lockdown
2020-04-01 07:00:00,0.41200000000000003,2,COVID_lockdown
2020-04-01 08:00:00,0.738,2,COVID_lockdown
2020-04-01 09:00:00,0.846,2,COVID_lockdown
2020-04-01 10:00:00,0.39399999999999996,2,COVID_lockdown
2020-04-01 11:00:00,0.439,2,COVID_lockdown
2020-04-01 12:00:00,0.259,2,COVID_lockdown
2020-04-01 13:00:00,0.344,2,COVID_lockdown
2020-04-01 14:00:00,0.32899999999999996,2,COVID_lockdown
2020-04-01 15:00:00,0.47200000000000003,2,COVID_lockdown
2020-04-01 16:00:00,0.547,2,COVID_lockdown
2020-04-01 17:00:00,0.33799999999999997,2,COVID_lockdown
2020-04-01 18:00:00,0.9079999999999999,2,COVID_lockdown
2020-04-01 19:00:00,0.828,2,COVID_lockdown
2020-04-01 20:00:00,0.8009999999999999,2,COVID_lockdown
2020-04-01 21:00:00,1.429,2,COVID_lockdown
2020-04-01 22:00:00,0.674,2,COVID_lockdown
2020-04-01 23:00:00,0.263,2,COVID_lockdown
2020-05-01 00:00:00,0.23,4,COVID_lockdown
2020-05-01 01:00:00,0.252,4,COVID_lockdown
2020-05-01 02:00:00,0.252,4,COVID_lockdown
2020-05-01 03:00:00,0.223,4,COVID_lockdown
2020-05-01 04:00:00,0.248,4,COVID_lockdown
2020-05-01 05:00:00,0.321,4,COVID_lockdown
2020-05-01 06:00:00,0.47600000000000003,4,COVID_lockdown
2020-05-01 07:00:00,0.431,4,COVID_lockdown
2020-05-01 08:00:00,0.645,4,COVID_lockdown
2020-05-01 09:00:00,0.365,4,COVID_lockdown
2020-05-01 10:00:00,0.386,4,COVID_lockdown
2020-05-01 11:00:00,0.425,4,COVID_lockdown
2020-05-01 12:00:00,0.409,4,COVID_lockdown
2020-05-01 13:00:00,0.728,4,COVID_lockdown
2020-05-01 14:00:00,0.46399999999999997,4,COVID_lockdown
2020-05-01 15:00:00,0.35600000000000004,4,COVID_lockdown
2020-05-01 16:00:00,0.21899999999999997,4,COVID_lockdown
2020-05-01 17:00:00,0.45,4,COVID_lockdown
2020-05-01 18:00:00,0.608,4,COVID_lockdown
2020-05-01 19:00:00,0.602,4,COVID_lockdown
2020-05-01 20:00:00,0.529,4,COVID_lockdown
2020-05-01 21:00:00,0.37799999999999995,4,COVID_lockdown
2020-05-01 22:00:00,0.381,4,COVID_lockdown
2020-05-01 23:00:00,0.37200000000000005,4,COVID_lockdown
2020-06-01 00:00:00,0.289,0,COVID_lockdown
2020-06-01 01:00:00,0.275,0,COVID_lockdown
2020-06-01 02:00:00,0.242,0,COVID_lockdown
2020-06-01 03:00:00,0.214,0,COVID_lockdown
2020-06-01 04:00:00,0.25,0,COVID_lockdown
2020-06-01 05:00:00,0.308,0,COVID_lockdown
2020-06-01 06:00:00,0.36,0,COVID_lockdown
2020-06-01 07:00:00,0.789,0,COVID_lockdown
2020-06-01 08:00:00,0.599,0,COVID_lockdown
2020-06-01 09:00:00,0.43700000000000006,0,COVID_lockdown
2020-06-01 10:00:00,0.29,0,COVID_lockdown
2020-06-01 11:00:00,0.325,0,COVID_lockdown
2020-06-01 12:00:00,0.268,0,COVID_lockdown
2020-06-01 13:00:00,0.276,0,COVID_lockdown
2020-06-01 14:00:00,0.452,0,COVID_lockdown
2020-06-01 15:00:00,0.264,0,COVID_lockdown
2020-06-01 16:00:00,0.23399999999999999,0,COVID_lockdown
2020-06-01 17:00:00,0.4,0,COVID_lockdown
2020-06-01 18:00:00,0.691,0,COVID_lockdown
2020-06-01 19:00:00,0.644,0,COVID_lockdown
2020-06-01 20:00:00,0.45899999999999996,0,COVID_lockdown
2020-06-01 21:00:00,0.381,0,COVID_lockdown
2020-06-01 22:00:00,0.522,0,COVID_lockdown
2020-06-01 23:00:00,0.315,0,COVID_lockdown
2020-07-01 00:00:00,0.29,2,COVID_lockdown
2020-07-01 01:00:00,0.23399999999999999,2,weekday
2020-07-01 02:00:00,0.267,2,weekday
2020-07-01 03:00:00,0.313,2,weekday
2020-07-01 04:00:00,0.27399999999999997,2,weekday
2020-07-01 05:00:00,0.349,2,weekday
2020-07-01 06:00:00,0.41100000000000003,2,weekday
2020-07-01 07:00:00,0.313,2,weekday
2020-07-01 08:00:00,0.361,2,weekday
2020-07-01 09:00:00,0.43799999999999994,2,weekday
2020-07-01 10:00:00,0.27699999999999997,2,weekday
2020-07-01 11:00:00,0.315,2,weekday
2020-07-01 12:00:00,0.282,2,weekday
2020-07-01 13:00:00,0.27399999999999997,2,weekday
2020-07-01 14:00:00,0.22899999999999998,2,weekday
2020-07-01 15:00:00,0.266,2,weekday
2020-07-01 16:00:00,0.344,2,weekday
2020-07-01 17:00:00,0.341,2,weekday
2020-07-01 18:00:00,0.6409999999999999,2,weekday
2020-07-01 19:00:00,0.713,2,weekday
2020-07-01 20:00:00,0.5429999999999999,2,weekday
2020-07-01 21:00:00,0.608,2,weekday
2020-07-01 22:00:00,0.522,2,weekday
2020-07-01 23:00:00,0.45,2,weekday
2020-08-01 00:00:00,0.43200000000000005,5,weekend
2020-08-01 01:00:00,0.5670000000000001,5,weekend
2020-08-01 02:00:00,0.494,5,weekend
2020-08-01 03:00:00,0.503,5,weekend
2020-08-01 04:00:00,0.31,5,weekend
2020-08-01 05:00:00,0.303,5,weekend
2020-08-01 06:00:00,0.7020000000000001,5,weekend
2020-08-01 07:00:00,0.799,5,weekend
2020-08-01 08:00:00,0.653,5,weekend
2020-08-01 09:00:00,0.389,5,weekend
2020-08-01 10:00:00,0.28,5,weekend
2020-08-01 11:00:00,0.579,5,weekend
2020-08-01 12:00:00,0.33299999999999996,5,weekend
2020-08-01 13:00:00,0.365,5,weekend
2020-08-01 14:00:00,0.254,5,weekend
2020-08-01 15:00:00,0.469,5,weekend
2020-08-01 16:00:00,0.262,5,weekend
2020-08-01 17:00:00,0.34299999999999997,5,weekend
2020-08-01 18:00:00,0.381,5,weekend
2020-08-01 19:00:00,0.655,5,weekend
2020-08-01 20:00:00,0.797,5,weekend
2020-08-01 21:00:00,0.485,5,weekend
2020-08-01 22:00:00,0.38,5,weekend
2020-08-01 23:00:00,0.37,5,weekend
2020-09-01 00:00:00,0.25,1,weekday
2020-09-01 01:00:00,0.255,1,weekday
2020-09-01 02:00:00,0.293,1,weekday
2020-09-01 03:00:00,0.41700000000000004,1,weekday
2020-09-01 04:00:00,0.32299999999999995,1,weekday
2020-09-01 05:00:00,0.272,1,weekday
2020-09-01 06:00:00,0.45,1,weekday
2020-09-01 07:00:00,0.331,1,weekday
2020-09-01 08:00:00,0.36200000000000004,1,weekday
2020-09-01 09:00:00,0.27,1,weekday
2020-09-01 10:00:00,0.287,1,weekday
2020-09-01 11:00:00,0.276,1,weekday
2020-09-01 12:00:00,0.24,1,weekday
2020-09-01 13:00:00,0.28,1,weekday
2020-09-01 14:00:00,0.445,1,weekday
2020-09-01 15:00:00,0.29100000000000004,1,weekday
2020-09-01 16:00:00,0.342,1,weekday
2020-09-01 17:00:00,0.35200000000000004,1,weekday
2020-09-01 18:00:00,0.436,1,weekday
2020-09-01 19:00:00,0.563,1,weekday
2020-09-01 20:00:00,0.894,1,weekday
2020-09-01 21:00:00,0.535,1,weekday
2020-09-01 22:00:00,0.34700000000000003,1,weekday
2020-09-01 23:00:00,0.331,1,weekday
2020-10-01 00:00:00,0.325,3,weekday
2020-10-01 01:00:00,0.355,3,weekday
2020-10-01 02:00:00,0.325,3,weekday
2020-10-01 03:00:00,0.309,3,weekday
2020-10-01 04:00:00,0.27699999999999997,3,weekday
2020-10-01 05:00:00,0.38799999999999996,3,weekday
2020-10-01 06:00:00,0.401,3,weekday
2020-10-01 07:00:00,0.327,3,weekday
2020-10-01 08:00:00,0.32,3,weekday
2020-10-01 09:00:00,0.35100000000000003,3,weekday
2020-10-01 10:00:00,0.317,3,weekday
2020-10-01 11:00:00,0.706,3,weekday
2020-10-01 12:00:00,0.281,3,weekday
2020-10-01 13:00:00,0.24600000000000002,3,weekday
2020-10-01 14:00:00,0.546,3,weekday
2020-10-01 15:00:00,0.32899999999999996,3,weekday
2020-10-01 16:00:00,0.366,3,weekday
2020-10-01 17:00:00,0.387,3,weekday
2020-10-01 18:00:00,0.52,3,weekday
2020-10-01 19:00:00,0.5489999999999999,3,weekday
2020-10-01 20:00:00,0.574,3,weekday
2020-10-01 21:00:00,0.36700000000000005,3,weekday
2020-10-01 22:00:00,0.498,3,weekday
2020-10-01 23:00:00,0.373,3,weekday
2020-11-01 00:00:00,0.313,6,weekend
2020-11-01 01:00:00,0.316,6,weekend
2020-11-01 02:00:00,0.295,6,weekend
2020-11-01 03:00:00,0.309,6,weekend
2020-11-01 04:00:00,0.331,6,weekend
2020-11-01 05:00:00,0.36700000000000005,6,weekend
2020-11-01 06:00:00,0.479,6,weekend
2020-11-01 07:00:00,0.345,6,weekend
2020-11-01 08:00:00,0.353,6,weekend
2020-11-01 09:00:00,0.33799999999999997,6,weekend
2020-11-01 10:00:00,0.7659999999999999,6,weekend
2020-11-01 11:00:00,0.33299999999999996,6,weekend
2020-11-01 12:00:00,0.273,6,weekend
2020-11-01 13:00:00,0.245,6,weekend
2020-11-01 14:00:00,0.281,6,weekend
2020-11-01 15:00:00,0.278,6,weekend
2020-11-01 16:00:00,0.375,6,weekend
2020-11-01 17:00:00,0.6559999999999999,6,weekend
2020-11-01 18:00:00,0.47,6,weekend
2020-11-01 19:00:00,0.43700000000000006,6,weekend
2020-11-01 20:00:00,0.358,6,weekend
2020-11-01 21:00:00,0.382,6,weekend
2020-11-01 22:00:00,0.636,6,weekend
2020-11-01 23:00:00,0.6459999999999999,6,weekend
2020-12-01 00:00:00,0.45299999999999996,1,weekday
2020-12-01 01:00:00,0.688,1,weekday
2020-12-01 02:00:00,0.585,1,weekday
2020-12-01 03:00:00,0.556,1,weekday
2020-12-01 04:00:00,0.515,1,weekday
2020-12-01 05:00:00,0.402,1,weekday
2020-12-01 06:00:00,0.379,1,weekday
2020-12-01 07:00:00,0.384,1,weekday
2020-12-01 08:00:00,0.65,1,weekday
2020-12-01 09:00:00,0.564,1,weekday
2020-12-01 10:00:00,0.563,1,weekday
2020-12-01 11:00:00,0.39399999999999996,1,weekday
2020-12-01 12:00:00,0.341,1,weekday
2020-12-01 13:00:00,0.33,1,weekday
2020-12-01 14:00:00,0.317,1,weekday
2020-12-01 15:00:00,0.395,1,weekday
2020-12-01 16:00:00,0.254,1,weekday
2020-12-01 17:00:00,0.46299999999999997,1,weekday
2020-12-01 18:00:00,0.485,1,weekday
2020-12-01 19:00:00,0.603,1,weekday
2020-12-01 20:00:00,0.5920000000000001,1,weekday
2020-12-01 21:00:00,0.81,1,weekday
2020-12-01 22:00:00,0.6679999999999999,1,weekday
2020-12-01 23:00:00,0.435,1,weekday
2020-01-13 00:00:00,0.413,0,weekday
2020-01-13 01:00:00,0.315,0,weekday
2020-01-13 02:00:00,0.264,0,weekday
2020-01-13 03:00:00,0.253,0,weekday
2020-01-13 04:00:00,0.239,0,weekday
2020-01-13 05:00:00,0.262,0,weekday
2020-01-13 06:00:00,0.6779999999999999,0,weekday
2020-01-13 07:00:00,0.396,0,weekday
2020-01-13 08:00:00,0.5379999999999999,0,weekday
2020-01-13 09:00:00,0.5670000000000001,0,weekday
2020-01-13 10:00:00,0.489,0,weekday
2020-01-13 11:00:00,0.381,0,weekday
2020-01-13 12:00:00,0.275,0,weekday
2020-01-13 13:00:00,0.305,0,weekday
2020-01-13 14:00:00,0.451,0,weekday
2020-01-13 15:00:00,0.317,0,weekday
2020-01-13 16:00:00,0.307,0,weekday
2020-01-13 17:00:00,0.53,0,weekday
2020-01-13 18:00:00,0.37799999999999995,0,weekday
2020-01-13 19:00:00,0.452,0,weekday
2020-01-13 20:00:00,0.43799999999999994,0,weekday
2020-01-13 21:00:00,0.447,0,weekday
2020-01-13 22:00:00,0.44,0,weekday
2020-01-13 23:00:00,0.34299999999999997,0,weekday
2020-01-14 00:00:00,0.265,1,weekday
2020-01-14 01:00:00,0.23600000000000002,1,weekday
2020-01-14 02:00:00,0.298,1,weekday
2020-01-14 03:00:00,0.28,1,weekday
2020-01-14 04:00:00,0.23600000000000002,1,weekday
2020-01-14 05:00:00,0.27899999999999997,1,weekday
2020-01-14 06:00:00,0.5489999999999999,1,weekday
2020-01-14 07:00:00,0.366,1,weekday
2020-01-14 08:00:00,0.35600000000000004,1,weekday
2020-01-14 09:00:00,0.312,1,weekday
2020-01-14 10:00:00,0.509,1,weekday
2020-01-14 11:00:00,0.311,1,weekday
2020-01-14 12:00:00,0.42100000000000004,1,weekday
2020-01-14 13:00:00,0.309,1,weekday
2020-01-14 14:00:00,0.527,1,weekday
2020-01-14 15:00:00,0.29600000000000004,1,weekday
2020-01-14 16:00:00,0.302,1,weekday
2020-01-14 17:00:00,0.353,1,weekday
2020-01-14 18:00:00,0.43700000000000006,1,weekday
2020-01-14 19:00:00,0.529,1,weekday
2020-01-14 20:00:00,0.397,1,weekday
2020-01-14 21:00:00,0.39,1,weekday
2020-01-14 22:00:00,0.35200000000000004,1,weekday
2020-01-14 23:00:00,0.319,1,weekday
2020-01-15 00:00:00,0.336,2,weekday
2020-01-15 01:00:00,0.316,2,weekday
2020-01-15 02:00:00,0.294,2,weekday
2020-01-15 03:00:00,0.318,2,weekday
2020-01-15 04:00:00,0.301,2,weekday
2020-01-15 05:00:00,0.272,2,weekday
2020-01-15 06:00:00,0.43200000000000005,2,weekday
2020-01-15 07:00:00,0.353,2,weekday
2020-01-15 08:00:00,0.315,2,weekday
2020-01-15 09:00:00,0.42200000000000004,2,weekday
2020-01-15 10:00:00,0.79,2,weekday
2020-01-15 11:00:00,0.41600000000000004,2,weekday
2020-01-15 12:00:00,0.263,2,weekday
2020-01-15 13:00:00,0.258,2,weekday
2020-01-15 14:00:00,0.39299999999999996,2,weekday
2020-01-15 15:00:00,0.355,2,weekday
2020-01-15 16:00:00,0.41700000000000004,2,weekday
2020-01-15 17:00:00,0.439,2,weekday
2020-01-15 18:00:00,0.445,2,weekday
2020-01-15 19:00:00,0.48200000000000004,2,weekday
2020-01-15 20:00:00,0.616,2,weekday
2020-01-15 21:00:00,0.48200000000000004,2,weekday
2020-01-15 22:00:00,0.402,2,weekday
2020-01-15 23:00:00,0.35600000000000004,2,weekday
2020-01-16 00:00:00,0.342,3,weekday
2020-01-16 01:00:00,0.401,3,weekday
2020-01-16 02:00:00,0.35100000000000003,3,weekday
2020-01-16 03:00:00,0.33399999999999996,3,weekday
2020-01-16 04:00:00,0.304,3,weekday
2020-01-16 05:00:00,0.35,3,weekday
2020-01-16 06:00:00,0.48,3,weekday
2020-01-16 07:00:00,0.29,3,weekday
2020-01-16 08:00:00,0.303,3,weekday
2020-01-16 09:00:00,0.371,3,weekday
2020-01-16 10:00:00,0.27899999999999997,3,weekday
2020-01-16 11:00:00,0.264,3,weekday
2020-01-16 12:00:00,0.387,3,weekday
2020-01-16 13:00:00,0.32299999999999995,3,weekday
2020-01-16 14:00:00,0.27399999999999997,3,weekday
2020-01-16 15:00:00,0.25,3,weekday
2020-01-16 16:00:00,0.311,3,weekday
2020-01-16 17:00:00,0.42,3,weekday
2020-01-16 18:00:00,0.528,3,weekday
2020-01-16 19:00:00,0.5329999999999999,3,weekday
2020-01-16 20:00:00,0.5329999999999999,3,weekday
2020-01-16 21:00:00,0.624,3,weekday
2020-01-16 22:00:00,0.485,3,weekday
2020-01-16 23:00:00,0.451,3,weekday
2020-01-17 00:00:00,0.462,4,weekday
2020-01-17 01:00:00,0.326,4,weekday
2020-01-17 02:00:00,0.313,4,weekday
2020-01-17 03:00:00,0.33299999999999996,4,weekday
2020-01-17 04:00:00,0.308,4,weekday
2020-01-17 05:00:00,0.302,4,weekday
2020-01-17 06:00:00,0.40399999999999997,4,weekday
2020-01-17 07:00:00,0.374,4,weekday
2020-01-17 08:00:00,0.308,4,weekday
2020-01-17 09:00:00,0.28,4,weekday
2020-01-17 10:00:00,0.268,4,weekday
2020-01-17 11:00:00,0.28600000000000003,4,weekday
2020-01-17 12:00:00,0.35600000000000004,4,weekday
2020-01-17 13:00:00,0.294,4,weekday
2020-01-17 14:00:00,0.318,4,weekday
2020-01-17 15:00:00,0.252,4,weekday
2020-01-17 16:00:00,0.40399999999999997,4,weekday
2020-01-17 17:00:00,0.461,4,weekday
2020-01-17 18:00:00,0.446,4,weekday
2020-01-17 19:00:00,0.483,4,weekday
2020-01-17 20:00:00,0.45399999999999996,4,weekday
2020-01-17 21:00:00,0.6609999999999999,4,weekday
2020-01-17 22:00:00,0.379,4,weekday
2020-01-17 23:00:00,0.358,4,weekday
2020-01-18 00:00:00,0.36,5,weekend
2020-01-18 01:00:00,0.355,5,weekend
2020-01-18 02:00:00,0.401,5,weekend
2020-01-18 03:00:00,0.309,5,weekend
2020-01-18 04:00:00,0.322,5,weekend
2020-01-18 05:00:00,0.365,5,weekend
2020-01-18 06:00:00,0.33,5,weekend
2020-01-18 07:00:00,0.298,5,weekend
2020-01-18 08:00:00,0.965,5,weekend
2020-01-18 09:00:00,0.381,5,weekend
2020-01-18 10:00:00,0.326,5,weekend
2020-01-18 11:00:00,0.341,5,weekend
2020-01-18 12:00:00,0.611,5,weekend
2020-01-18 13:00:00,0.408,5,weekend
2020-01-18 14:00:00,0.9540000000000001,5,weekend
2020-01-18 15:00:00,0.446,5,weekend
2020-01-18 16:00:00,0.431,5,weekend
2020-01-18 17:00:00,0.474,5,weekend
2020-01-18 18:00:00,0.706,5,weekend
2020-01-18 19:00:00,0.628,5,weekend
2020-01-18 20:00:00,0.361,5,weekend
2020-01-18 21:00:00,0.34299999999999997,5,weekend
2020-01-18 22:00:00,0.39899999999999997,5,weekend
2020-01-18 23:00:00,0.377,5,weekend
2020-01-19 00:00:00,0.418,6,weekend
2020-01-19 01:00:00,0.292,6,weekend
2020-01-19 02:00:00,0.34,6,weekend
2020-01-19 03:00:00,0.32,6,weekend
2020-01-19 04:00:00,0.264,6,weekend
2020-01-19 05:00:00,0.284,6,weekend
2020-01-19 06:00:00,0.295,6,weekend
2020-01-19 07:00:00,0.27,6,weekend
2020-01-19 08:00:00,0.261,6,weekend
2020-01-19 09:00:00,0.308,6,weekend
2020-01-19 10:00:00,0.39299999999999996,6,weekend
2020-01-19 11:00:00,0.32299999999999995,6,weekend
2020-01-19 12:00:00,0.332,6,weekend
2020-01-19 13:00:00,0.29,6,weekend
2020-01-19 14:00:00,0.37799999999999995,6,weekend
2020-01-19 15:00:00,0.455,6,weekend
2020-01-19 16:00:00,0.542,6,weekend
2020-01-19 17:00:00,0.498,6,weekend
2020-01-19 18:00:00,0.58,6,weekend
2020-01-19 19:00:00,0.40299999999999997,6,weekend
2020-01-19 20:00:00,0.37,6,weekend
2020-01-19 21:00:00,0.281,6,weekend
2020-01-19 22:00:00,0.679,6,weekend
2020-01-19 23:00:00,0.493,6,weekend
2020-01-20 00:00:00,0.406,0,weekday
2020-01-20 01:00:00,0.489,0,weekday
2020-01-20 02:00:00,0.44799999999999995,0,weekday
2020-01-20 03:00:00,0.5589999999999999,0,weekday
2020-01-20 04:00:00,0.396,0,weekday
2020-01-20 05:00:00,0.299,0,weekday
2020-01-20 06:00:00,0.304,0,weekday
2020-01-20 07:00:00,0.319,0,weekday
2020-01-20 08:00:00,0.753,0,weekday
2020-01-20 09:00:00,0.426,0,weekday
2020-01-20 10:00:00,0.34700000000000003,0,weekday
2020-01-20 11:00:00,0.349,0,weekday
2020-01-20 12:00:00,0.349,0,weekday
2020-01-20 13:00:00,0.29600000000000004,0,weekday
2020-01-20 14:00:00,0.255,0,weekday
2020-01-20 15:00:00,0.226,0,weekday
2020-01-20 16:00:00,0.297,0,weekday
2020-01-20 17:00:00,0.371,0,weekday
2020-01-20 18:00:00,1.399,0,weekday
2020-01-20 19:00:00,0.846,0,weekday
2020-01-20 20:00:00,1.127,0,weekday
2020-01-20 21:00:00,0.843,0,weekday
2020-01-20 22:00:00,0.764,0,weekday
2020-01-20 23:00:00,1.294,0,weekday
2020-01-21 00:00:00,0.841,1,weekday
2020-01-21 01:00:00,0.564,1,weekday
2020-01-21 02:00:00,0.552,1,weekday
2020-01-21 03:00:00,0.563,1,weekday
2020-01-21 04:00:00,0.409,1,weekday
2020-01-21 05:00:00,0.345,1,weekday
2020-01-21 06:00:00,0.638,1,weekday
2020-01-21 07:00:00,0.314,1,weekday
2020-01-21 08:00:00,0.35600000000000004,1,weekday
2020-01-21 09:00:00,0.892,1,weekday
2020-01-21 10:00:00,0.8440000000000001,1,weekday
2020-01-21 11:00:00,0.865,1,weekday
2020-01-21 12:00:00,0.526,1,weekday
2020-01-21 13:00:00,0.402,1,weekday
2020-01-21 14:00:00,0.408,1,weekday
2020-01-21 15:00:00,0.406,1,weekday
2020-01-21 16:00:00,0.33799999999999997,1,weekday
2020-01-21 17:00:00,0.433,1,weekday
2020-01-21 18:00:00,0.41700000000000004,1,weekday
2020-01-21 19:00:00,0.364,1,weekday
2020-01-21 20:00:00,0.43200000000000005,1,weekday
2020-01-21 21:00:00,0.693,1,weekday
2020-01-21 22:00:00,0.5429999999999999,1,weekday
2020-01-21 23:00:00,0.95,1,weekday
2020-01-22 00:00:00,0.589,2,weekday
2020-01-22 01:00:00,0.551,2,weekday
2020-01-22 02:00:00,0.52,2,weekday
2020-01-22 03:00:00,0.44299999999999995,2,weekday
2020-01-22 04:00:00,0.325,2,weekday
2020-01-22 05:00:00,0.5379999999999999,2,weekday
2020-01-22 06:00:00,0.768,2,weekday
2020-01-22 07:00:00,0.319,2,weekday
2020-01-22 08:00:00,0.23800000000000002,2,weekday
2020-01-22 09:00:00,0.245,2,weekday
2020-01-22 10:00:00,0.324,2,weekday
2020-01-22 11:00:00,0.256,2,weekday
2020-01-22 12:00:00,0.225,2,weekday
2020-01-22 13:00:00,0.212,2,weekday
2020-01-22 14:00:00,0.32,2,weekday
2020-01-22 15:00:00,0.419,2,weekday
2020-01-22 16:00:00,0.299,2,weekday
2020-01-22 17:00:00,0.754,2,weekday
2020-01-22 18:00:00,0.49,2,weekday
2020-01-22 19:00:00,0.48200000000000004,2,weekday
2020-01-22 20:00:00,0.43200000000000005,2,weekday
2020-01-22 21:00:00,0.423,2,weekday
2020-01-22 22:00:00,0.39,2,weekday
2020-01-22 23:00:00,0.373,2,weekday
2020-01-23 00:00:00,0.377,3,weekday
2020-01-23 01:00:00,0.479,3,weekday
2020-01-23 02:00:00,0.332,3,weekday
2020-01-23 03:00:00,0.248,3,weekday
2020-01-23 04:00:00,0.252,3,weekday
2020-01-23 05:00:00,0.349,3,weekday
2020-01-23 06:00:00,0.43700000000000006,3,weekday
2020-01-23 07:00:00,0.34600000000000003,3,weekday
2020-01-23 08:00:00,0.306,3,weekday
2020-01-23 09:00:00,0.244,3,weekday
2020-01-23 10:00:00,0.249,3,weekday
2020-01-23 11:00:00,0.261,3,weekday
2020-01-23 12:00:00,0.253,3,weekday
2020-01-23 13:00:00,0.244,3,weekday
2020-01-23 14:00:00,0.28800000000000003,3,weekday
2020-01-23 15:00:00,0.33299999999999996,3,weekday
2020-01-23 16:00:00,0.281,3,weekday
2020-01-23 17:00:00,0.318,3,weekday
2020-01-23 18:00:00,0.439,3,weekday
2020-01-23 19:00:00,0.434,3,weekday
2020-01-23 20:00:00,0.807,3,weekday
2020-01-23 21:00:00,0.532,3,weekday
2020-01-23 22:00:00,0.627,3,weekday
2020-01-23 23:00:00,0.564,3,weekday
2020-01-24 00:00:00,0.54,4,weekday
2020-01-24 01:00:00,0.5870000000000001,4,weekday
2020-01-24 02:00:00,0.515,4,weekday
2020-01-24 03:00:00,0.512,4,weekday
2020-01-24 04:00:00,0.611,4,weekday
2020-01-24 05:00:00,0.34299999999999997,4,weekday
2020-01-24 06:00:00,0.892,4,weekday
2020-01-24 07:00:00,0.649,4,weekday
2020-01-24 08:00:00,0.591,4,weekday
2020-01-24 09:00:00,0.485,4,weekday
2020-01-24 10:00:00,0.41200000000000003,4,weekday
2020-01-24 11:00:00,0.309,4,weekday
2020-01-24 12:00:00,0.581,4,weekday
2020-01-24 13:00:00,0.728,4,weekday
2020-01-24 14:00:00,0.8740000000000001,4,weekday
2020-01-24 15:00:00,0.23600000000000002,4,weekday
2020-01-24 16:00:00,0.28800000000000003,4,weekday
2020-01-24 17:00:00,0.429,4,weekday
2020-01-24 18:00:00,0.382,4,weekday
2020-01-24 19:00:00,0.46799999999999997,4,weekday
2020-01-24 20:00:00,0.569,4,weekday
2020-01-24 21:00:00,0.485,4,weekday
2020-01-24 22:00:00,0.451,4,weekday
2020-01-24 23:00:00,0.353,4,weekday
2020-01-25 00:00:00,0.268,5,weekend
2020-01-25 01:00:00,0.237,5,weekend
2020-01-25 02:00:00,0.303,5,weekend
2020-01-25 03:00:00,0.308,5,weekend
2020-01-25 04:00:00,0.406,5,weekend
2020-01-25 05:00:00,0.46799999999999997,5,weekend
2020-01-25 06:00:00,0.614,5,weekend
2020-01-25 07:00:00,0.297,5,weekend
2020-01-25 08:00:00,0.25,5,weekend
2020-01-25 09:00:00,0.583,5,weekend
2020-01-25 10:00:00,0.312,5,weekend
2020-01-25 11:00:00,0.429,5,weekend
2020-01-25 12:00:00,0.41,5,weekend
2020-01-25 13:00:00,0.684,5,weekend
2020-01-25 14:00:00,0.47600000000000003,5,weekend
2020-01-25 15:00:00,0.299,5,weekend
2020-01-25 16:00:00,0.23600000000000002,5,weekend
2020-01-25 17:00:00,0.33399999999999996,5,weekend
2020-01-25 18:00:00,0.44,5,weekend
2020-01-25 19:00:00,0.451,5,weekend
2020-01-25 20:00:00,0.639,5,weekend
2020-01-25 21:00:00,0.489,5,weekend
2020-01-25 22:00:00,0.349,5,weekend
2020-01-25 23:00:00,0.28,5,weekend
2020-01-26 00:00:00,0.284,6,weekend
2020-01-26 01:00:00,0.29100000000000004,6,weekend
2020-01-26 02:00:00,0.29600000000000004,6,weekend
2020-01-26 03:00:00,0.275,6,weekend
2020-01-26 04:00:00,0.278,6,weekend
2020-01-26 05:00:00,0.298,6,weekend
2020-01-26 06:00:00,0.28800000000000003,6,weekend
2020-01-26 07:00:00,0.375,6,weekend
2020-01-26 08:00:00,0.306,6,weekend
2020-01-26 09:00:00,0.316,6,weekend
2020-01-26 10:00:00,0.391,6,weekend
2020-01-26 11:00:00,0.278,6,weekend
2020-01-26 12:00:00,0.251,6,weekend
2020-01-26 13:00:00,0.259,6,weekend
2020-01-26 14:00:00,0.23800000000000002,6,weekend
2020-01-26 15:00:00,0.226,6,weekend
2020-01-26 16:00:00,0.321,6,weekend
2020-01-26 17:00:00,0.314,6,weekend
2020-01-26 18:00:00,0.282,6,weekend
2020-01-26 19:00:00,0.6559999999999999,6,weekend
2020-01-26 20:00:00,0.782,6,weekend
2020-01-26 21:00:00,0.698,6,weekend
2020-01-26 22:00:00,0.494,6,weekend
2020-01-26 23:00:00,0.35,6,weekend
2020-01-27 00:00:00,0.261,0,weekday
2020-01-27 01:00:00,0.27699999999999997,0,weekday
